timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type,flow_cat
10.481,10.0.102.6,10.0.100.2,62679,8443,TCP,9,126,fc42d878,2026-04-11T17:01:11.581327,70,10,36.26,387.59,5.5695e-05,16.98835,81287.0,small,small
12.098,10.0.104.2,10.0.104.5,53799,80,OTHER,1,186,8470fa6d,2026-04-11T17:01:13.198447,70,12,35.308,457.08,5.4232e-05,,,,medium
12.99,10.0.102.6,10.0.104.9,44173,5001,TCP,15,144,f451c1d5,2026-04-11T17:01:14.090178,70,12,35.308,457.08,5.4232e-05,64.35565,95052.0,small,small
13.552,10.0.102.9,10.0.104.5,34787,8080,OTHER,7,152,8e5eaf33,2026-04-11T17:01:14.651661,70,13,34.946,492.03,5.3677e-05,,,,medium
13.712,10.0.100.5,10.0.100.13,17154,8443,TCP,5,137,b70a6686,2026-04-11T17:01:14.812038,70,13,34.946,492.03,5.3677e-05,27.978399999999997,28806.0,small,small
15.557,10.0.102.13,10.0.102.6,52089,443,TCP,15,151,402e39f2,2026-04-11T17:01:16.657338,70,15,35.93,562.0,5.5189e-05,31.27275,20270.0,small,small
15.589,10.0.104.6,10.0.100.12,8986,80,TCP,1,219,b93ffc54,2026-04-11T17:01:16.689335,70,15,35.93,562.0,5.5189e-05,41.096000000000004,131773.0,small,medium
16.282,10.0.100.12,10.0.102.13,2405,8080,TCP,2,176,86b2b044,2026-04-11T17:01:17.382442,70,16,34.826,596.82,5.3493e-05,29.595849999999995,21903.0,small,small
17.551,10.0.102.9,10.0.102.6,18949,8080,TCP,3,173,4d5da0e1,2026-04-11T17:01:18.651043,70,17,34.253,631.07,5.2613e-05,70.763,322910.0,medium,medium
20.355,10.0.100.5,10.0.102.9,34578,8443,TCP,4,125,782bdd46,2026-04-11T17:01:21.455386,70,20,34.791,738.51,5.344e-05,75.98525000000001,126013.0,small,medium
22.748,10.0.104.5,10.0.102.2,60538,5003,TCP,10,145,c8c3f851,2026-04-11T17:01:23.848367,70,22,34.569,808.78,5.3098e-05,14.903499999999998,19067.0,small,small
27.006,10.0.102.5,10.0.102.2,51820,80,TCP,0,138,14870578,2026-04-11T17:01:28.106479,70,27,35.296,985.07,5.4215e-05,185.27575000000002,193729.0,medium,medium
28.49,10.0.100.5,10.0.104.5,49670,5001,OTHER,1,160,3f9841d6,2026-04-11T17:01:29.590092,70,28,34.571,1019.64,5.3102e-05,,,,medium
29.247,10.0.102.13,10.0.102.6,51530,8443,TCP,1,151,ecba95a9,2026-04-11T17:01:30.346524,70,29,34.09,1053.73,5.2362e-05,39.0665,129021.0,small,medium
31.637,10.0.102.9,10.0.100.5,42744,5003,TCP,3,145,007bfd7f,2026-04-11T17:01:32.737148,70,31,37.658,1127.03,5.7843e-05,49.458749999999995,113917.0,small,medium
33.774,10.0.100.2,10.0.100.13,26290,443,OTHER,2,145,f618889b,2026-04-11T17:01:34.873937,70,33,34.306,1195.68,5.2694e-05,,,,medium
35.046,10.0.104.5,10.0.102.12,43486,443,TCP,3,117,57c3c9b4,2026-04-11T17:01:36.145733,70,35,34.602,1264.91,5.3149e-05,95.51155,68733.0,small,small
35.509,10.0.104.2,10.0.102.9,37386,443,TCP,7,149,18056a81,2026-04-11T17:01:36.609169,70,35,34.602,1264.91,5.3149e-05,14.93015,36518.0,small,small
39.764,10.0.102.9,10.0.104.9,2137,443,OTHER,0,147,77b7217e,2026-04-11T17:01:40.864418,70,39,32.442,1405.7,4.9831e-05,,,,medium
40.274,10.0.104.6,10.0.102.2,32139,8443,TCP,2,154,28266f1f,2026-04-11T17:01:41.373549,70,40,36.513,1442.21,5.6083e-05,29.10795,90743.0,small,small
40.457,10.0.100.12,10.0.102.12,24147,443,TCP,0,190,3dbe15b6,2026-04-11T17:01:41.557279,70,40,36.513,1442.21,5.6083e-05,179.38799999999998,1343476.0,medium,large
40.66,10.0.100.6,10.0.102.2,30646,5001,TCP,1,151,a636899f,2026-04-11T17:01:41.760214,70,40,36.513,1442.21,5.6083e-05,29.667,120453.0,small,medium
40.669,10.0.104.9,10.0.102.9,24125,8080,TCP,3,193,6fb94f76,2026-04-11T17:01:41.769387,70,40,36.513,1442.21,5.6083e-05,27.724199999999996,42001.0,small,small
41.365,10.0.100.9,10.0.100.12,11172,80,TCP,1,167,69ed51ce,2026-04-11T17:01:42.464801,70,41,33.968,1476.18,5.2175e-05,32.0497,94790.0,small,small
43.315,10.0.100.9,10.0.102.6,16383,80,TCP,8,176,93743e05,2026-04-11T17:01:44.415249,70,43,34.251,1545.65,5.2609e-05,23.548250000000003,146264.0,small,medium
43.755,10.0.104.2,10.0.100.5,22850,8080,TCP,1,182,c2e2701d,2026-04-11T17:01:44.854513,70,43,34.251,1545.65,5.2609e-05,37.596999999999994,22351.0,small,small
43.894,10.0.100.6,10.0.102.12,16018,80,OTHER,6,166,33b721d1,2026-04-11T17:01:44.993844,70,43,34.251,1545.65,5.2609e-05,,,,medium
44.778,10.0.102.12,10.0.102.2,51097,8443,TCP,4,151,47211f03,2026-04-11T17:01:45.878277,70,44,34.884,1580.53,5.3582e-05,30.200599999999994,56583.0,small,small
45.849,10.0.100.9,10.0.100.13,51442,80,OTHER,3,171,d7f78911,2026-04-11T17:01:46.949078,70,45,34.111,1614.64,5.2394e-05,,,,medium
45.89,10.0.102.12,10.0.104.2,56262,8080,TCP,24,159,0a6939e2,2026-04-11T17:01:46.989816,70,45,34.111,1614.64,5.2394e-05,22.62585,93488.0,small,small
47.424,10.0.100.2,10.0.100.5,18235,443,TCP,3,156,a140879b,2026-04-11T17:01:48.523882,70,47,34.21,1684.97,5.2546e-05,76.41975000000001,142090.0,small,medium
47.983,10.0.102.2,10.0.100.9,16895,5003,TCP,4,180,98916fbe,2026-04-11T17:01:49.082528,70,47,34.21,1684.97,5.2546e-05,38.401,116745.0,small,medium
48.159,10.0.100.6,10.0.102.6,59570,8443,OTHER,6,184,4ac8dafe,2026-04-11T17:01:49.258603,70,48,34.722,1719.69,5.3333e-05,,,,medium
50.279,10.0.100.5,10.0.100.2,55954,5003,TCP,3,141,2f5b5d38,2026-04-11T17:01:51.378613,70,50,35.542,1790.8,5.4593e-05,393.7752,1136931.0,medium,large
50.767,10.0.100.2,10.0.100.12,30648,5003,TCP,4,173,eda8cfac,2026-04-11T17:01:51.867149,70,50,35.542,1790.8,5.4593e-05,22.406499999999998,44353.0,small,small
51.167,10.0.102.2,10.0.102.9,64801,5001,TCP,2,125,4e24ee0a,2026-04-11T17:01:52.266642,70,51,35.978,1826.78,5.5263e-05,14.5695,136606.0,small,medium
55.422,10.0.102.9,10.0.104.9,64445,8443,TCP,4,157,311a3472,2026-04-11T17:01:56.522481,70,55,33.923,1964.09,5.2106e-05,32.6535,136470.0,small,medium
57.406,10.0.104.9,10.0.102.12,51852,80,OTHER,1,141,03f44e28,2026-04-11T17:01:58.505876,70,57,35.474,2035.25,5.4488e-05,,,,medium
58.641,10.0.102.12,10.0.102.6,58601,80,OTHER,1,175,7fdae2a0,2026-04-11T17:01:59.740670,70,58,34.899,2070.15,5.3605e-05,,,,medium
60.978,10.0.102.9,10.0.102.6,52586,80,TCP,3,151,ff543ee2,2026-04-11T17:02:02.078115,70,60,37.392,2142.9,5.7434e-05,23.424500000000002,148356.0,small,medium
62.694,10.0.100.2,10.0.104.6,35772,443,OTHER,3,136,6f506796,2026-04-11T17:02:03.793566,70,62,35.31,2214.27,5.4236e-05,,,,medium
65.421,10.0.102.6,10.0.102.5,37529,80,TCP,3,175,f4489b6b,2026-04-11T17:02:06.521228,70,65,35.437,2319.34,5.4431e-05,30.24775,92822.0,small,small
65.575,10.0.100.12,10.0.102.2,11899,443,TCP,8,155,6336e81e,2026-04-11T17:02:06.675245,70,65,35.437,2319.34,5.4431e-05,26.21335,71435.0,small,small
65.74,10.0.104.9,10.0.100.5,3700,5003,TCP,3,139,7bdac5d9,2026-04-11T17:02:06.840284,70,65,35.437,2319.34,5.4431e-05,127.67809999999999,87848.0,small,small
66.12,10.0.104.5,10.0.100.6,46091,5003,TCP,6,166,11c3da76,2026-04-11T17:02:07.219743,70,66,35.493,2354.83,5.4517e-05,22.597149999999996,85037.0,small,small
68.844,10.0.100.2,10.0.102.2,35582,5003,TCP,3,181,0ecc18ed,2026-04-11T17:02:09.944320,70,68,34.671,2424.73,5.3255e-05,17.250749999999996,34185.0,small,small
70.041,10.0.104.9,10.0.104.2,48359,5001,TCP,9,178,f29b4ed9,2026-04-11T17:02:11.140863,70,70,34.37,2494.78,5.2792e-05,1499.4935999999998,19926835.0,large,large
70.823,10.0.100.12,10.0.102.13,65095,5001,OTHER,1,149,002a6b1a,2026-04-11T17:02:11.922781,70,70,34.37,2494.78,5.2792e-05,,,,medium
72.094,10.0.104.2,10.0.102.2,29626,5001,TCP,6,182,6fda5274,2026-04-11T17:02:13.193648,70,72,33.547,2564.97,5.1529e-05,15.750149999999998,14087.0,small,small
75.037,10.0.102.9,10.0.100.2,42209,8443,TCP,3,136,5aa81cb1,2026-04-11T17:02:16.137155,70,75,34.179,2667.14,5.2499e-05,25.50405,94197.0,small,small
75.899,10.0.102.2,10.0.102.5,17139,5003,OTHER,8,158,bfcc706b,2026-04-11T17:02:16.999285,70,75,34.179,2667.14,5.2499e-05,,,,medium
75.949,10.0.100.12,10.0.104.5,16615,5001,TCP,6,143,43775a85,2026-04-11T17:02:17.048801,70,75,34.179,2667.14,5.2499e-05,43.28164999999999,47496.0,small,small
76.441,10.0.102.2,10.0.100.13,7810,443,TCP,8,216,1cf48729,2026-04-11T17:02:17.541191,70,76,36.938,2704.07,5.6737e-05,32.791,134799.0,small,medium
78.395,10.0.100.2,10.0.100.9,14392,8443,TCP,2,158,6194d534,2026-04-11T17:02:19.495479,70,78,32.399,2769.52,4.9765e-05,63.48925,395741.0,medium,medium
78.605,10.0.100.6,10.0.104.5,19207,443,TCP,0,136,15a50ce3,2026-04-11T17:02:19.704668,70,78,32.399,2769.52,4.9765e-05,15.215099999999998,83971.0,small,small
79.434,10.0.102.6,10.0.100.13,52957,8443,OTHER,7,169,469d1f20,2026-04-11T17:02:20.533569,70,79,35.38,2804.9,5.4344e-05,,,,medium
80.701,10.0.100.6,10.0.100.12,32512,443,OTHER,1,167,681df748,2026-04-11T17:02:21.800969,70,80,36.019,2840.92,5.5325e-05,,,,medium
81.182,10.0.100.5,10.0.100.12,20310,5003,TCP,3,152,de3fe09b,2026-04-11T17:02:22.282178,70,81,36.193,2877.11,5.5593e-05,359.15039999999993,1476951.0,medium,large
82.238,10.0.102.13,10.0.104.5,18420,443,TCP,2,151,41376e4e,2026-04-11T17:02:23.338445,70,82,36.777,2913.89,5.6489e-05,11.365199999999998,20192.0,small,small
83.069,10.0.100.12,10.0.104.2,4463,80,TCP,9,174,e9d970d9,2026-04-11T17:02:24.169278,70,83,35.468,2949.35,5.4479e-05,165.0055,476640.0,medium,medium
83.848,10.0.102.2,10.0.102.9,48974,8443,OTHER,6,190,5d58782c,2026-04-11T17:02:24.948094,70,83,35.468,2949.35,5.4479e-05,,,,medium
84.078,10.0.100.2,10.0.100.12,26392,443,TCP,1,188,7e634b1f,2026-04-11T17:02:25.178228,70,84,34.57,2983.92,5.31e-05,119.13274999999999,104074.0,small,medium
84.1,10.0.104.2,10.0.100.9,21336,5003,TCP,12,192,191a2dd4,2026-04-11T17:02:25.199859,70,84,34.57,2983.92,5.31e-05,118.03284999999998,50021.0,small,small
85.835,10.0.104.5,10.0.102.2,57669,5001,TCP,1,144,03909bfb,2026-04-11T17:02:26.934911,70,85,35.589,3019.51,5.4664e-05,49.53824999999999,52714.0,small,small
85.892,10.0.102.5,10.0.104.2,41945,8080,TCP,4,156,3a24f240,2026-04-11T17:02:26.992380,70,85,35.589,3019.51,5.4664e-05,18.921499999999998,70424.0,small,small
87.353,10.0.102.12,10.0.102.13,33741,8080,TCP,5,135,c751107b,2026-04-11T17:02:28.452801,70,87,37.277,3091.72,5.7258e-05,20.901799999999998,81190.0,small,small
88.279,10.0.104.2,10.0.100.13,30420,8080,TCP,1,144,50da2d13,2026-04-11T17:02:29.378598,70,88,35.514,3127.23,5.4549e-05,28.505249999999997,71866.0,small,small
89.509,10.0.102.12,10.0.102.13,26277,8080,TCP,8,185,51bbbff6,2026-04-11T17:02:30.608707,70,89,35.461,3162.69,5.4468e-05,13.370099999999999,75982.0,small,small
89.559,10.0.104.9,10.0.102.2,10547,8080,TCP,8,148,41ceda45,2026-04-11T17:02:30.658513,70,89,35.461,3162.69,5.4468e-05,20.014499999999998,109860.0,small,medium
90.066,10.0.102.9,10.0.100.9,4258,5001,TCP,12,206,b9b74cf3,2026-04-11T17:02:31.165929,70,90,33.107,3195.8,5.0852e-05,60.3075,129128.0,small,medium
90.823,10.0.102.6,10.0.102.12,22198,80,TCP,3,203,26c1d1c6,2026-04-11T17:02:31.923086,70,90,33.107,3195.8,5.0852e-05,27.269099999999998,25737.0,small,small
91.224,10.0.104.9,10.0.100.12,62017,8080,TCP,2,133,bd2abf6f,2026-04-11T17:02:32.324092,70,91,37.59,3233.39,5.7738e-05,47.36115,32352.0,small,small
93.54,10.0.102.6,10.0.104.5,27239,8080,TCP,5,169,d59c4ec7,2026-04-11T17:02:34.639750,70,93,35.987,3303.62,5.5277e-05,36.278,139044.0,small,medium
93.782,10.0.102.5,10.0.100.5,11946,8443,TCP,4,185,769f1656,2026-04-11T17:02:34.882306,70,93,35.987,3303.62,5.5277e-05,77.48999999999998,39633.0,small,small
94.408,10.0.104.5,10.0.100.9,13779,8080,TCP,5,159,cc718e46,2026-04-11T17:02:35.507932,70,94,35.925,3339.54,5.5181e-05,101.81049999999999,570356.0,medium,medium
96.788,10.0.102.2,10.0.100.13,30121,80,TCP,5,180,8204f3f9,2026-04-11T17:02:37.887956,70,96,33.253,3407.65,5.1076e-05,21.549599999999998,93487.0,small,small
97.481,10.0.104.2,10.0.100.6,58573,80,TCP,0,159,770a32a9,2026-04-11T17:02:38.580963,70,97,33.054,3440.71,5.0771e-05,39.062749999999994,61391.0,small,small
98.393,10.0.102.2,10.0.102.12,62017,5003,TCP,4,148,d3aa7363,2026-04-11T17:02:39.492604,70,98,33.839,3474.55,5.1977e-05,203.04625,819361.0,medium,medium
99.084,10.0.102.13,10.0.104.9,44046,5003,OTHER,3,154,f8ae21a3,2026-04-11T17:02:40.184308,70,99,34.353,3508.9,5.2767e-05,,,,medium
100.694,10.0.100.5,10.0.100.9,47496,80,TCP,4,174,4ec9edc9,2026-04-11T17:02:41.794435,70,100,34.095,3543.0,5.2369e-05,53.33279999999999,60913.0,small,small
101.067,10.0.104.2,10.0.102.6,21864,5003,TCP,1,163,55c6fdfe,2026-04-11T17:02:42.167356,70,101,35.101,3578.1,5.3916e-05,96.9925,104182.0,small,medium
101.362,10.0.104.6,10.0.100.6,4773,80,TCP,14,135,05d04307,2026-04-11T17:02:42.462160,70,101,35.101,3578.1,5.3916e-05,1378.4832,47054851.0,large,large
103.23,10.0.104.2,10.0.100.12,61503,8080,TCP,1,177,37b3a94d,2026-04-11T17:02:44.329676,70,103,35.211,3649.13,5.4084e-05,48.92529999999999,46562.0,small,small
103.247,10.0.100.13,10.0.102.5,52801,5001,TCP,5,176,acaa7310,2026-04-11T17:02:44.346658,70,103,35.211,3649.13,5.4084e-05,7.0253499999999995,5953.0,small,small
107.268,10.0.102.12,10.0.102.13,5829,443,TCP,1,165,6a8055fb,2026-04-11T17:02:48.368394,70,107,35.829,3791.03,5.5033e-05,48.17909999999999,102328.0,small,small
107.973,10.0.100.5,10.0.102.5,40396,5003,TCP,22,162,508a402a,2026-04-11T17:02:49.073463,70,107,35.829,3791.03,5.5033e-05,56.01475,110712.0,small,medium
110.529,10.0.104.9,10.0.100.9,33724,8443,TCP,1,161,71e0ca1b,2026-04-11T17:02:51.628664,70,110,33.412,3896.92,5.1321e-05,1058.0903999999998,51798141.0,large,large
110.753,10.0.102.2,10.0.104.2,45734,5003,OTHER,1,185,693e92e1,2026-04-11T17:02:51.853029,70,110,33.412,3896.92,5.1321e-05,,,,medium
115.999,10.0.100.13,10.0.104.6,4164,5003,TCP,10,142,710f0594,2026-04-11T17:02:57.099163,70,115,35.256,4072.86,5.4153e-05,15.284799999999999,23237.0,small,small
116.901,10.0.100.12,10.0.104.2,49884,5001,TCP,16,181,8d7a190b,2026-04-11T17:02:58.000803,70,116,34.849,4107.71,5.3528e-05,33.4683,72277.0,small,small
117.013,10.0.102.2,10.0.102.12,53040,8080,TCP,4,141,8253c969,2026-04-11T17:02:58.112637,70,117,34.974,4142.68,5.372e-05,28.63575,119297.0,small,medium
117.644,10.0.102.5,10.0.102.12,13515,443,TCP,1,148,5aee73b6,2026-04-11T17:02:58.743762,70,117,34.974,4142.68,5.372e-05,27.525349999999996,95801.0,small,small
120.285,10.0.100.5,10.0.100.2,2817,5001,TCP,7,200,5358214d,2026-04-11T17:03:01.385492,70,120,33.108,4244.32,5.0854e-05,59.983,26489.0,small,small
121.499,10.0.100.13,10.0.100.9,23545,8080,TCP,6,184,92406a2a,2026-04-11T17:03:02.598780,70,121,35.196,4279.52,5.4061e-05,70.2625,868282.0,medium,medium
121.638,10.0.100.5,10.0.100.12,57927,443,OTHER,5,164,ef938b79,2026-04-11T17:03:02.737692,70,121,35.196,4279.52,5.4061e-05,,,,medium
121.858,10.0.102.6,10.0.104.6,20140,80,OTHER,4,183,ebf26963,2026-04-11T17:03:02.957558,70,121,35.196,4279.52,5.4061e-05,,,,medium
123.502,10.0.104.2,10.0.100.9,16917,5001,TCP,7,123,502dfd66,2026-04-11T17:03:04.602002,70,123,36.677,4353.56,5.6335e-05,369.00719999999995,1146469.0,medium,large
125.324,10.0.100.6,10.0.104.2,57050,5003,OTHER,5,179,4ab7eb7b,2026-04-11T17:03:06.423937,70,125,35.233,4422.62,5.4118e-05,,,,medium
126.487,10.0.100.9,10.0.100.13,65365,443,TCP,3,180,5a68a992,2026-04-11T17:03:07.586918,70,126,36.576,4459.2,5.6181e-05,165.5445,214984.0,medium,medium
126.882,10.0.100.13,10.0.102.2,39571,8080,TCP,2,139,c4e9689a,2026-04-11T17:03:07.981762,70,126,36.576,4459.2,5.6181e-05,88.25575,201439.0,medium,medium
134.732,10.0.100.13,10.0.102.5,20221,5001,TCP,2,199,c93daa60,2026-04-11T17:03:15.831798,70,134,36.357,4744.5,5.5845e-05,16.648049999999998,90577.0,small,small
137.433,10.0.102.13,10.0.104.2,49468,443,OTHER,4,197,3e526fef,2026-04-11T17:03:18.532607,70,137,34.893,4849.29,5.3596e-05,,,,medium
138.864,10.0.104.2,10.0.102.5,12895,443,TCP,7,171,fd106134,2026-04-11T17:03:19.964152,70,138,36.232,4885.52,5.5652e-05,84.85975,84101.0,small,small
142.588,10.0.100.2,10.0.104.6,63783,8080,TCP,12,173,b8e17bd2,2026-04-11T17:03:23.687628,70,142,33.953,5025.41,5.2152e-05,25.973750000000003,148692.0,small,medium
142.694,10.0.102.12,10.0.102.13,21542,5001,TCP,1,174,140ff178,2026-04-11T17:03:23.793604,70,142,33.953,5025.41,5.2152e-05,42.88395,14404.0,small,small
142.932,10.0.100.2,10.0.102.12,4207,80,TCP,5,178,92e3353c,2026-04-11T17:03:24.032428,70,142,33.953,5025.41,5.2152e-05,28.9795,136297.0,small,medium
144.602,10.0.102.5,10.0.104.5,26656,8443,TCP,8,152,c7d06571,2026-04-11T17:03:25.701762,70,144,36.53,5096.23,5.6111e-05,101.32329999999999,8099.0,small,small
145.901,10.0.102.2,10.0.100.13,62602,5001,TCP,2,135,2630caea,2026-04-11T17:03:27.000587,70,145,32.802,5129.03,5.0384e-05,29.751649999999998,43361.0,small,small
146.153,10.0.104.9,10.0.102.9,16301,8443,TCP,10,170,d5c7e355,2026-04-11T17:03:27.252548,70,146,34.247,5163.28,5.2603e-05,28.005049999999997,98759.0,small,small
146.354,10.0.100.9,10.0.100.13,42335,443,TCP,1,147,a577d936,2026-04-11T17:03:27.454369,70,146,34.247,5163.28,5.2603e-05,52.36275,109006.0,small,medium
150.068,10.0.100.2,10.0.102.6,59346,80,TCP,3,110,1a96f408,2026-04-11T17:03:31.168413,70,150,33.893,5301.82,5.206e-05,25.79515,69531.0,small,small
158.691,10.0.100.9,10.0.102.9,56716,80,OTHER,10,166,bd9dcab5,2026-04-11T17:03:39.790791,70,158,34.674,5585.17,5.3259e-05,,,,medium
158.811,10.0.102.5,10.0.104.6,55286,5003,TCP,2,167,e4e129fa,2026-04-11T17:03:39.911389,70,158,34.674,5585.17,5.3259e-05,26.9555,127064.0,small,medium
159.507,10.0.104.9,10.0.100.9,5252,5003,OTHER,1,164,1a7339dd,2026-04-11T17:03:40.606566,70,159,35.826,5621.0,5.5029e-05,,,,medium
160.048,10.0.100.12,10.0.100.9,8359,8080,TCP,1,127,ef79579b,2026-04-11T17:03:41.147573,70,160,34.821,5655.82,5.3485e-05,41.56374999999999,37254.0,small,small
161.432,10.0.104.5,10.0.102.12,35658,5001,TCP,9,179,22b8da1d,2026-04-11T17:03:42.532112,70,161,36.039,5691.86,5.5355e-05,25.374899999999997,81279.0,small,small
161.812,10.0.104.9,10.0.100.6,44886,8443,TCP,0,146,acc562c8,2026-04-11T17:03:42.911679,70,161,36.039,5691.86,5.5355e-05,44.321,2686.0,small,small
162.551,10.0.104.6,10.0.100.9,19117,5001,OTHER,5,151,3bea4958,2026-04-11T17:03:43.650578,70,162,34.928,5726.79,5.3649e-05,,,,medium
163.798,10.0.100.9,10.0.102.5,36278,443,TCP,3,179,8fae6d75,2026-04-11T17:03:44.897788,70,163,35.23,5762.02,5.4114e-05,33.7512,31988.0,small,small
164.538,10.0.100.9,10.0.100.13,6214,5001,TCP,2,123,a99339f8,2026-04-11T17:03:45.637909,70,164,37.203,5799.22,5.7144e-05,33.91725,91779.0,small,small
164.78,10.0.102.13,10.0.102.9,6597,5003,OTHER,10,201,5b3bfdcf,2026-04-11T17:03:45.879589,70,164,37.203,5799.22,5.7144e-05,,,,medium
166.032,10.0.102.5,10.0.102.9,22126,5001,TCP,1,164,e777a113,2026-04-11T17:03:47.132038,70,166,33.92,5868.55,5.2102e-05,29.802899999999998,99668.0,small,small
166.763,10.0.100.12,10.0.102.2,53632,8443,TCP,4,180,223950a5,2026-04-11T17:03:47.862670,70,166,33.92,5868.55,5.2102e-05,28.242849999999997,7453.0,small,small
166.793,10.0.100.2,10.0.104.5,60839,8080,TCP,9,144,83f64e9c,2026-04-11T17:03:47.893406,70,166,33.92,5868.55,5.2102e-05,153.5655,117664.0,small,medium
167.663,10.0.102.5,10.0.100.13,43410,8080,TCP,1,151,868fb86d,2026-04-11T17:03:48.762565,70,167,33.807,5902.36,5.1928e-05,60.271750000000004,131351.0,small,medium
167.79,10.0.104.6,10.0.104.5,54189,80,TCP,4,182,c718affd,2026-04-11T17:03:48.890278,70,167,33.807,5902.36,5.1928e-05,24.35605,10580.0,small,small
169.556,10.0.100.13,10.0.104.2,6005,5001,OTHER,7,204,25615840,2026-04-11T17:03:50.656055,70,169,33.693,5970.07,5.1753e-05,,,,medium
169.66,10.0.102.5,10.0.102.9,23627,8443,TCP,1,162,990664b2,2026-04-11T17:03:50.760022,70,169,33.693,5970.07,5.1753e-05,55.27004999999999,101884.0,small,small
169.924,10.0.100.2,10.0.100.6,8547,8080,TCP,2,161,d188983f,2026-04-11T17:03:51.023847,70,169,33.693,5970.07,5.1753e-05,8.47265,96353.0,small,small
170.297,10.0.102.6,10.0.104.9,17845,80,TCP,3,187,70718710,2026-04-11T17:03:51.396980,70,170,37.212,6007.29,5.7158e-05,20.5205,110531.0,small,medium
171.697,10.0.102.9,10.0.102.2,27809,8443,OTHER,2,152,a751e6a7,2026-04-11T17:03:52.796944,70,171,35.472,6042.76,5.4486e-05,,,,medium
174.264,10.0.100.9,10.0.100.12,26346,8443,TCP,1,150,2af68ab1,2026-04-11T17:03:55.364224,70,174,35.738,6150.81,5.4893e-05,28.033749999999998,29679.0,small,small
174.284,10.0.104.2,10.0.104.9,61426,5001,TCP,18,170,2683c6e5,2026-04-11T17:03:55.383860,70,174,35.738,6150.81,5.4893e-05,10.748149999999999,23263.0,small,small
175.213,10.0.102.13,10.0.100.13,13270,80,TCP,15,166,fac6c356,2026-04-11T17:03:56.313009,70,175,35.628,6186.43,5.4724e-05,663.5088,34528215.0,large,large
176.737,10.0.104.2,10.0.104.9,18780,5001,OTHER,3,166,a843538f,2026-04-11T17:03:57.836653,70,176,35.721,6222.15,5.4867e-05,,,,medium
179.386,10.0.102.9,10.0.102.5,17950,5003,TCP,0,129,01d595a5,2026-04-11T17:04:00.486350,70,179,33.836,6325.79,5.1972e-05,24.77475,130138.0,small,medium
179.509,10.0.100.9,10.0.100.12,17115,443,TCP,4,146,b39eb753,2026-04-11T17:04:00.608711,70,179,33.836,6325.79,5.1972e-05,31.032899999999998,63708.0,small,small
181.471,10.0.104.6,10.0.102.2,50398,443,TCP,3,166,b5fae505,2026-04-11T17:04:02.570953,70,181,37.19,6398.58,5.7123e-05,42.4965,34029.0,small,small
181.697,10.0.100.9,10.0.102.5,33164,443,TCP,2,165,35bcbc90,2026-04-11T17:04:02.797379,70,181,37.19,6398.58,5.7123e-05,72.19075,56272.0,small,small
183.371,10.0.104.5,10.0.104.2,17059,8080,OTHER,4,170,94cb210a,2026-04-11T17:04:04.470725,70,183,34.477,6469.5,5.2957e-05,,,,medium
183.937,10.0.102.9,10.0.100.5,24377,80,TCP,5,212,2bedc548,2026-04-11T17:04:05.036504,70,183,34.477,6469.5,5.2957e-05,2304.6407999999997,43249682.0,large,large
184.395,10.0.102.12,10.0.100.6,64122,5001,TCP,5,164,3b4ff391,2026-04-11T17:04:05.495044,70,184,33.275,6502.77,5.1111e-05,18.34525,138764.0,small,medium
185.135,10.0.104.6,10.0.100.12,26709,5003,TCP,3,117,cc544233,2026-04-11T17:04:06.234868,70,185,35.589,6538.36,5.4665e-05,28.718249999999998,136231.0,small,medium
185.163,10.0.102.6,10.0.100.13,39390,8080,OTHER,10,153,eddea37f,2026-04-11T17:04:06.262921,70,185,35.589,6538.36,5.4665e-05,,,,medium
189.323,10.0.100.5,10.0.104.5,1656,443,TCP,10,166,6c512f96,2026-04-11T17:04:10.422896,70,189,34.625,6677.47,5.3184e-05,35.79915,47768.0,small,small
190.744,10.0.100.5,10.0.100.12,33238,5003,TCP,1,210,34203aff,2026-04-11T17:04:11.844066,70,190,35.928,6713.39,5.5185e-05,48.54605,73867.0,small,small
191.24,10.0.102.13,10.0.104.5,7016,5003,OTHER,0,153,4d0c6284,2026-04-11T17:04:12.339563,70,191,34.925,6748.32,5.3645e-05,,,,medium
191.882,10.0.100.6,10.0.102.2,2698,80,OTHER,9,138,340970a4,2026-04-11T17:04:12.981987,70,191,34.925,6748.32,5.3645e-05,,,,medium
192.705,10.0.100.9,10.0.104.5,7019,8080,TCP,1,201,a41d5c00,2026-04-11T17:04:13.804754,70,192,35.634,6783.95,5.4734e-05,39.86635,76978.0,small,small
193.895,10.0.104.9,10.0.100.12,14360,443,TCP,5,220,ca1b69fe,2026-04-11T17:04:14.995296,70,193,35.519,6819.47,5.4558e-05,36.92975,140725.0,small,medium
196.501,10.0.104.6,10.0.100.9,6268,5001,TCP,28,140,6a562600,2026-04-11T17:04:17.601433,70,196,36.352,6924.1,5.5836e-05,47.840849999999996,8091.0,small,small
196.606,10.0.104.5,10.0.100.12,34187,80,TCP,5,156,12954e6f,2026-04-11T17:04:17.706494,70,196,36.352,6924.1,5.5836e-05,23.5258,40975.0,small,small
