timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
171.395,10.0.102.5,10.0.104.10,56276,8080,TCP,0,166,dee1669c,2026-04-11T17:03:52.395256,70,171,4.726,56.21,2.4631e-05,7.966,5620.0,small
172.724,10.0.103.7,10.0.104.10,52426,5003,TCP,3,174,81613f0c,2026-04-11T17:03:53.724387,70,172,5.132,63.03,2.5767e-05,4.363,5521.0,small
172.806,10.0.103.7,10.0.101.3,49418,5002,TCP,0,173,6db555ea,2026-04-11T17:03:53.806413,70,172,5.182,63.46,2.4434e-05,5.176,19929.0,small
172.943,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:03:53.943085,70,172,4.864,64.12,2.4726e-05,,,
172.959,10.0.102.5,10.0.102.6,60421,8443,TCP,0,178,f6ef520b,2026-04-11T17:03:53.959100,70,172,4.972,64.2,2.7894e-05,8.478,24313.0,small
173.095,10.0.102.5,224.0.0.1,0,0,OTHER,0,8,19b19002,2026-04-11T17:03:54.095033,70,173,5.02,64.88,2.6197e-05,,,
173.263,10.0.103.8,10.0.104.9,54084,8443,TCP,1,181,4c439e21,2026-04-11T17:03:54.263361,70,173,5.052,65.73,2.4656e-05,18.095,304277.0,medium
173.272,10.0.102.6,10.0.106.13,63712,5001,TCP,4,190,94f03553,2026-04-11T17:03:54.271980,70,173,4.829,65.77,2.54e-05,4.781,30792.0,small
173.42,10.0.102.5,10.0.102.6,53985,8080,TCP,1,178,8352ca4b,2026-04-11T17:03:54.419761,70,173,4.963,66.51,2.6796e-05,5.679,1652.0,small
173.56,10.0.102.5,10.0.104.10,56276,8080,TCP,1,180,dee1669c,2026-04-11T17:03:54.560173,70,173,4.872,67.19,2.6704e-05,7.387,5620.0,small
173.716,10.0.100.1,224.0.0.1,0,0,OTHER,0,8,b5bfd26b,2026-04-11T17:03:54.716197,70,173,4.808,67.94,2.5365e-05,,,
173.876,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:03:54.875830,70,173,5.166,68.77,2.6437e-05,,,
174.351,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:03:55.351034,70,174,5.072,71.18,2.4277e-05,,,
174.489,10.0.102.6,10.0.106.13,63712,5001,TCP,0,172,94f03553,2026-04-11T17:03:55.488714,70,174,5.171,71.89,2.5863e-05,8.001,30792.0,small
174.591,10.0.100.1,10.0.103.8,65338,5001,TCP,0,172,aff0a019,2026-04-11T17:03:55.590510,70,174,4.886,72.39,2.5646e-05,7.11,4594.0,small
174.758,10.0.107.16,10.0.104.10,60328,5001,TCP,2,179,0f932314,2026-04-11T17:03:55.758476,70,174,5.043,73.23,2.6454e-05,22.348,257622.0,medium
174.78,10.0.101.4,224.0.0.1,0,0,OTHER,0,8,38dc0d27,2026-04-11T17:03:55.779842,70,174,5.153,73.34,2.7094e-05,,,
174.794,10.0.106.13,10.0.102.5,58726,5001,TCP,2,183,885ad7f9,2026-04-11T17:03:55.793766,70,174,4.755,73.41,2.4115e-05,12.711,1630.0,small
174.8,10.0.100.1,10.0.104.10,58193,8080,TCP,11,167,1c83fa2c,2026-04-11T17:03:55.800276,70,174,5.045,73.44,2.474e-05,8.145,61338.0,small
175.076,10.0.101.4,10.0.100.1,55171,5002,TCP,0,169,8dfd4afa,2026-04-11T17:03:56.076065,70,175,5.096,74.85,2.4804e-05,6.375,63601.0,small
175.706,10.0.105.11,10.0.101.3,62644,8080,TCP,0,179,a9ee7d68,2026-04-11T17:03:56.705633,70,175,4.965,77.97,2.5618e-05,22.62,218382.0,medium
175.77,10.0.106.13,10.0.102.5,58726,5001,TCP,7,184,885ad7f9,2026-04-11T17:03:56.769715,70,175,5.052,78.3,2.5736e-05,5.504,1630.0,small
175.929,10.0.104.10,10.0.104.9,49206,5001,TCP,0,170,d62ee54d,2026-04-11T17:03:56.928538,70,175,5.098,79.11,2.4988e-05,32.923,634553.0,medium
176.315,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:03:57.315091,70,176,4.989,81.04,2.6991e-05,,,
176.348,10.0.100.2,10.0.104.10,55129,5002,TCP,39,182,bacab7e2,2026-04-11T17:03:57.348049,70,176,4.737,81.19,2.6337e-05,10.157,15226.0,small
176.797,10.0.100.2,224.0.0.1,0,0,OTHER,0,8,727e1632,2026-04-11T17:03:57.797423,70,176,4.98,83.43,2.6012e-05,,,
176.811,10.0.105.11,10.0.101.3,62644,8080,TCP,0,175,a9ee7d68,2026-04-11T17:03:57.811147,70,176,5.063,83.5,2.4828e-05,29.809,218382.0,medium
176.825,10.0.102.6,10.0.106.13,63712,5001,TCP,0,192,94f03553,2026-04-11T17:03:57.825282,70,176,4.977,83.57,2.6712e-05,6.444,30792.0,small
177.246,10.0.102.5,10.0.102.6,60421,8443,TCP,3,181,f6ef520b,2026-04-11T17:03:58.245784,70,177,5.006,85.67,2.4965e-05,5.287,24313.0,small
177.258,10.0.105.11,10.0.101.3,62644,8080,TCP,2,185,a9ee7d68,2026-04-11T17:03:58.258433,70,177,5.275,85.74,2.5652e-05,23.261,218382.0,medium
177.274,10.0.101.4,10.0.100.2,64298,5001,TCP,0,181,2eb74d9f,2026-04-11T17:03:58.274305,70,177,5.233,85.82,2.5876e-05,8.623,4801.0,small
177.935,10.0.105.11,10.0.100.1,57454,5001,TCP,1,150,036ad5a6,2026-04-11T17:03:58.934910,70,177,4.918,89.07,2.582e-05,7.46,39598.0,small
177.976,10.0.107.16,10.0.105.11,62575,8080,TCP,1,183,a291f5c2,2026-04-11T17:03:58.976053,70,177,5.014,89.28,2.4576e-05,5.909,3547.0,small
178.181,10.0.107.16,10.0.102.6,57725,5002,TCP,6,194,42334ce9,2026-04-11T17:03:59.180671,70,178,4.819,90.27,2.59e-05,10.51,13433.0,small
178.385,10.0.103.8,10.0.107.16,52280,5001,TCP,1,177,ea154d64,2026-04-11T17:03:59.385377,70,178,5.063,91.3,2.6299e-05,83.692,22215713.0,large
178.457,10.0.103.8,10.0.102.6,58861,8443,TCP,2,182,bd7a002a,2026-04-11T17:03:59.457378,70,178,5.057,91.67,2.6312e-05,3.977,5829.0,small
178.579,10.0.103.8,10.0.102.6,58861,8443,TCP,0,172,bd7a002a,2026-04-11T17:03:59.578545,70,178,4.925,92.26,2.7112e-05,5.122,5829.0,small
178.591,10.0.100.1,10.0.103.8,65338,5001,TCP,6,183,aff0a019,2026-04-11T17:03:59.590860,70,178,5.145,92.33,2.5305e-05,6.849,4594.0,small
178.667,10.0.105.12,10.0.101.4,56711,5002,TCP,0,178,d27514f6,2026-04-11T17:03:59.666813,70,178,4.872,92.7,2.5631e-05,11.156,13866.0,small
178.802,10.0.100.2,10.0.102.5,57218,8443,TCP,0,176,430dca45,2026-04-11T17:03:59.801954,70,178,4.926,93.36,2.603e-05,7.468,8299.0,small
178.819,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:03:59.819079,70,178,4.974,93.45,2.5657e-05,,,
178.866,10.0.100.2,224.0.0.1,0,0,OTHER,1,8,727e1632,2026-04-11T17:03:59.866293,70,178,4.95,93.68,2.4578e-05,,,
178.874,10.0.102.5,224.0.0.1,0,0,OTHER,0,8,19b19002,2026-04-11T17:03:59.874363,70,178,4.95,93.72,2.5866e-05,,,
179.078,10.0.103.7,224.0.0.1,0,0,OTHER,0,7,e018ff0c,2026-04-11T17:04:00.078056,70,179,4.92,94.72,2.6184e-05,,,
179.121,10.0.105.11,10.0.100.1,57454,5001,TCP,0,176,036ad5a6,2026-04-11T17:04:00.120521,70,179,5.206,94.94,2.5273e-05,7.841,39598.0,small
179.34,10.0.104.9,224.0.0.1,0,0,OTHER,0,7,0f24eb4f,2026-04-11T17:04:00.340133,70,179,4.913,96.02,2.7097e-05,,,
179.571,10.0.101.4,224.0.0.1,0,0,OTHER,0,8,38dc0d27,2026-04-11T17:04:00.570745,70,179,4.832,97.14,2.5186e-05,,,
179.715,10.0.100.1,10.0.104.10,58193,8080,TCP,1,172,1c83fa2c,2026-04-11T17:04:00.714854,70,179,4.957,97.85,2.6463e-05,7.001,61338.0,small
179.808,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:04:00.807513,70,179,5.037,98.32,2.5903e-05,,,
179.915,10.0.104.10,10.0.103.8,56550,5001,TCP,1,178,85267ac5,2026-04-11T17:04:00.914615,70,179,5.164,98.87,2.5785e-05,5.567,3846.0,small
180.191,10.0.104.10,10.0.103.8,56550,5001,TCP,7,162,85267ac5,2026-04-11T17:04:01.190636,70,180,4.6,100.14,2.6393e-05,6.826,3846.0,small
180.444,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:04:01.444040,70,180,5.248,101.47,2.5911e-05,,,
180.446,10.0.100.1,10.0.103.8,65338,5001,TCP,6,184,aff0a019,2026-04-11T17:04:01.446223,70,180,4.873,101.48,2.5556e-05,8.063,4594.0,small
181.771,10.0.107.16,10.0.102.6,57725,5002,TCP,0,198,42334ce9,2026-04-11T17:04:02.770600,70,181,4.993,108.09,2.6308e-05,4.637,13433.0,small
182.255,10.0.100.1,10.0.104.10,58193,8080,TCP,1,182,1c83fa2c,2026-04-11T17:04:03.254811,70,182,4.967,110.5,2.5622e-05,5.809,61338.0,small
182.557,10.0.105.12,224.0.0.1,0,0,OTHER,1,8,059ac9ec,2026-04-11T17:04:03.557006,70,182,5.164,112.06,2.6976e-05,,,
183.15,10.0.103.8,10.0.102.6,58861,8443,TCP,1,177,bd7a002a,2026-04-11T17:04:04.149874,70,183,5.216,115.15,2.4935e-05,6.682,5829.0,small
183.315,10.0.101.4,10.0.100.2,64298,5001,TCP,0,183,2eb74d9f,2026-04-11T17:04:04.314871,70,183,4.964,115.97,2.5011e-05,9.035,4801.0,small
183.392,10.0.104.10,10.0.103.8,56550,5001,TCP,0,178,85267ac5,2026-04-11T17:04:04.391776,70,183,5.055,116.36,2.5118e-05,4.907,3846.0,small
183.695,10.0.106.13,224.0.0.1,0,0,OTHER,0,8,31161442,2026-04-11T17:04:04.695017,70,183,5.252,117.95,2.6729e-05,,,
184.69,10.0.105.12,224.0.0.1,0,0,OTHER,0,7,059ac9ec,2026-04-11T17:04:05.690479,70,184,4.767,122.7,2.5692e-05,,,
184.705,10.0.102.5,10.0.104.10,56276,8080,TCP,0,189,dee1669c,2026-04-11T17:04:05.705409,70,184,4.998,122.77,2.5392e-05,6.655,5620.0,small
184.762,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:04:05.762096,70,184,5.212,123.07,2.5901e-05,,,
184.956,10.0.107.16,10.0.104.10,60328,5001,TCP,1,166,0f932314,2026-04-11T17:04:05.955930,70,184,4.729,123.98,2.4562e-05,13.146,257622.0,medium
184.973,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:04:05.973304,70,184,4.875,124.07,2.4954e-05,,,
185.113,10.0.101.4,10.0.100.2,64298,5001,TCP,4,172,2eb74d9f,2026-04-11T17:04:06.112700,70,185,4.831,124.74,2.6922e-05,6.884,4801.0,small
185.347,10.0.100.1,10.0.103.8,65338,5001,TCP,1,177,aff0a019,2026-04-11T17:04:06.346584,70,185,5.059,125.93,2.5536e-05,4.071,4594.0,small
185.349,10.0.107.16,224.0.0.1,0,0,OTHER,0,8,a5246343,2026-04-11T17:04:06.349010,70,185,5.105,125.94,2.5151e-05,,,
185.357,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:04:06.356694,70,185,5.02,125.98,2.5055e-05,,,
185.365,10.0.101.4,10.0.100.2,64298,5001,TCP,3,164,2eb74d9f,2026-04-11T17:04:06.364770,70,185,4.846,126.02,2.408e-05,6.149,4801.0,small
185.415,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:04:06.415189,70,185,5.099,126.27,2.6936e-05,,,
185.704,10.0.102.5,10.0.102.6,60421,8443,TCP,0,181,f6ef520b,2026-04-11T17:04:06.704243,70,185,4.998,127.72,2.5532e-05,5.165,24313.0,small
185.735,10.0.102.6,10.0.100.1,55971,8080,TCP,0,185,9c621333,2026-04-11T17:04:06.734906,70,185,4.887,127.87,2.46e-05,9.669,11861.0,small
185.918,10.0.103.7,10.0.104.10,52426,5003,TCP,1,164,81613f0c,2026-04-11T17:04:06.917708,70,185,5.101,128.8,2.5977e-05,11.56,5521.0,small
185.935,10.0.105.12,10.0.101.4,56246,5001,TCP,0,192,45ee8000,2026-04-11T17:04:06.934695,70,185,4.825,128.88,2.4324e-05,72.4,10476580.0,large
186.036,10.0.103.8,10.0.104.10,62942,5001,TCP,4,176,d58ec77e,2026-04-11T17:04:07.035511,70,186,5.023,129.39,2.545e-05,39.142,733004.0,medium
186.049,10.0.106.13,10.0.106.14,64469,5002,TCP,0,165,bdd4def6,2026-04-11T17:04:07.048566,70,186,5.029,129.45,2.5835e-05,5.32,5616.0,small
186.102,10.0.100.1,10.0.104.10,58193,8080,TCP,0,173,1c83fa2c,2026-04-11T17:04:07.101682,70,186,4.861,129.71,2.5473e-05,6.274,61338.0,small
186.109,10.0.103.8,224.0.0.1,0,0,OTHER,0,8,f4c14cd2,2026-04-11T17:04:07.108870,70,186,5.035,129.75,2.6627e-05,,,
186.259,10.0.102.5,10.0.104.10,56276,8080,TCP,0,178,dee1669c,2026-04-11T17:04:07.258783,70,186,4.877,130.48,2.5553e-05,4.765,5620.0,small
186.344,10.0.105.11,224.0.0.1,0,0,OTHER,0,8,33a435ee,2026-04-11T17:04:07.344159,70,186,5.038,130.91,2.7165e-05,,,
186.508,10.0.100.2,10.0.104.10,55129,5002,TCP,2,181,bacab7e2,2026-04-11T17:04:07.507974,70,186,4.95,131.72,2.748e-05,7.193,15226.0,small
187.417,10.0.107.16,10.0.105.11,62575,8080,TCP,1,184,a291f5c2,2026-04-11T17:04:08.417393,70,187,4.871,136.15,2.5944e-05,4.745,3547.0,small
187.428,10.0.101.4,10.0.100.2,64298,5001,TCP,1,176,2eb74d9f,2026-04-11T17:04:08.428425,70,187,4.704,136.2,2.6048e-05,6.965,4801.0,small
188.059,10.0.100.2,224.0.0.1,0,0,OTHER,0,5,727e1632,2026-04-11T17:04:09.059046,70,188,4.759,139.2,2.5783e-05,,,
188.206,10.0.101.4,10.0.102.5,57173,8080,TCP,0,174,8f98b717,2026-04-11T17:04:09.206388,70,188,4.934,139.93,2.5732e-05,5.651,2364.0,small
188.244,10.0.105.12,224.0.0.1,0,0,OTHER,0,7,059ac9ec,2026-04-11T17:04:09.244127,70,188,5.14,140.12,2.4595e-05,,,
188.323,10.0.101.4,10.0.101.3,57818,5001,TCP,0,179,edefc01a,2026-04-11T17:04:09.322621,70,188,4.723,140.49,2.5781e-05,8.274,11429.0,small
188.334,10.0.103.7,10.0.104.10,52426,5003,TCP,1,177,81613f0c,2026-04-11T17:04:09.333810,70,188,5.02,140.55,2.4689e-05,10.711,5521.0,small
188.828,10.0.107.15,224.0.0.1,0,0,OTHER,0,8,bf41fc47,2026-04-11T17:04:09.828495,70,188,4.963,143.01,2.6035e-05,,,
188.871,10.0.106.13,224.0.0.1,0,0,OTHER,0,8,31161442,2026-04-11T17:04:09.870899,70,188,4.786,143.21,2.5616e-05,,,
189.045,10.0.107.15,224.0.0.1,0,0,OTHER,0,8,bf41fc47,2026-04-11T17:04:10.044623,70,189,5.222,144.12,2.6058e-05,,,
189.261,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:04:10.260993,70,189,5.218,145.25,2.7247e-05,,,
189.279,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:04:10.278647,70,189,5.061,145.33,2.5021e-05,,,
189.317,10.0.105.12,10.0.101.4,56711,5002,TCP,1,171,d27514f6,2026-04-11T17:04:10.317398,70,189,4.753,145.52,2.5625e-05,6.92,13866.0,small
189.627,10.0.107.16,10.0.102.6,57725,5002,TCP,4,172,42334ce9,2026-04-11T17:04:10.626964,70,189,4.963,147.06,2.5013e-05,10.369,13433.0,small
189.751,10.0.103.8,10.0.102.6,58861,8443,TCP,2,177,bd7a002a,2026-04-11T17:04:10.751494,70,189,4.796,147.65,2.645e-05,7.728,5829.0,small
189.772,10.0.105.11,10.0.101.3,62644,8080,TCP,1,173,a9ee7d68,2026-04-11T17:04:10.771788,70,189,5.081,147.76,2.4779e-05,17.354,218382.0,medium
190.252,10.0.101.4,10.0.100.2,64298,5001,TCP,0,172,2eb74d9f,2026-04-11T17:04:11.252234,70,190,4.833,150.08,2.5178e-05,6.98,4801.0,small
190.58,10.0.105.11,10.0.103.7,65032,5003,TCP,1,189,145307c4,2026-04-11T17:04:11.580185,70,190,4.988,151.71,2.7123e-05,13.949,203556.0,medium
190.929,10.0.103.8,10.0.102.6,58861,8443,TCP,4,159,bd7a002a,2026-04-11T17:04:11.928934,70,190,4.996,153.46,2.536e-05,6.491,5829.0,small
191.219,10.0.103.8,224.0.0.1,0,0,OTHER,0,8,f4c14cd2,2026-04-11T17:04:12.219432,70,191,5.125,154.94,2.4774e-05,,,
192.283,10.0.101.4,10.0.100.2,64298,5001,TCP,3,190,2eb74d9f,2026-04-11T17:04:13.282611,70,192,5.35,160.63,2.4897e-05,6.475,4801.0,small
192.626,10.0.105.12,224.0.0.1,0,0,OTHER,0,8,059ac9ec,2026-04-11T17:04:13.626102,70,192,4.918,162.32,2.4745e-05,,,
192.661,10.0.100.1,10.0.104.10,58193,8080,TCP,1,184,1c83fa2c,2026-04-11T17:04:13.660625,70,192,4.794,162.49,2.545e-05,6.385,61338.0,small
192.877,10.0.102.6,10.0.105.11,60904,5001,TCP,0,188,2a7e0151,2026-04-11T17:04:13.876652,70,192,5.089,163.59,2.486e-05,9.176,2726.0,small
193.114,10.0.100.1,10.0.104.10,58193,8080,TCP,0,173,1c83fa2c,2026-04-11T17:04:14.114092,70,193,5.129,164.8,2.5293e-05,5.596,61338.0,small
193.116,10.0.106.13,10.0.106.14,64469,5002,TCP,0,184,bdd4def6,2026-04-11T17:04:14.116129,70,193,4.848,164.81,2.4663e-05,10.214,5616.0,small
193.131,10.0.105.12,10.0.101.4,56711,5002,TCP,0,179,d27514f6,2026-04-11T17:04:14.131149,70,193,4.952,164.89,2.4932e-05,8.794,13866.0,small
193.39,10.0.104.10,10.0.103.8,56550,5001,TCP,0,184,85267ac5,2026-04-11T17:04:14.389514,70,193,5.079,166.2,2.5351e-05,5.929,3846.0,small
193.862,10.0.103.8,10.0.102.6,58861,8443,TCP,1,185,bd7a002a,2026-04-11T17:04:14.861664,70,193,4.946,168.54,2.588e-05,8.778,5829.0,small
193.876,10.0.100.2,224.0.0.1,0,0,OTHER,0,8,727e1632,2026-04-11T17:04:14.875556,70,193,5.044,168.61,2.513e-05,,,
194.22,10.0.104.10,10.0.104.9,49206,5001,TCP,0,187,d62ee54d,2026-04-11T17:04:15.220310,70,194,4.791,170.26,2.573e-05,13.163,634553.0,medium
194.271,10.0.105.12,10.0.101.4,56246,5001,TCP,0,188,45ee8000,2026-04-11T17:04:15.271129,70,194,5.205,170.52,2.5884e-05,97.083,10476580.0,large
194.725,10.0.105.11,10.0.103.7,65032,5003,TCP,0,167,145307c4,2026-04-11T17:04:15.725284,70,194,5.032,172.81,2.5602e-05,29.722,203556.0,medium
194.918,10.0.102.5,10.0.102.6,53985,8080,TCP,0,172,8352ca4b,2026-04-11T17:04:15.917556,70,194,5.297,173.83,2.5441e-05,6.693,1652.0,small
195.256,10.0.100.2,10.0.104.10,55129,5002,TCP,0,175,bacab7e2,2026-04-11T17:04:16.256170,70,195,4.611,175.39,2.5229e-05,8.067,15226.0,small
195.912,10.0.105.11,10.0.101.3,62644,8080,TCP,10,194,a9ee7d68,2026-04-11T17:04:16.911505,70,195,4.737,178.49,2.6374e-05,22.039,218382.0,medium
195.963,10.0.102.6,10.0.100.1,55971,8080,TCP,1,180,9c621333,2026-04-11T17:04:16.963435,70,195,4.974,178.75,2.5455e-05,6.825,11861.0,small
195.974,10.0.102.5,10.0.102.6,53985,8080,TCP,0,179,8352ca4b,2026-04-11T17:04:16.974080,70,195,4.792,178.8,2.401e-05,4.067,1652.0,small
196.12,10.0.106.13,10.0.105.11,58516,5003,TCP,0,178,667e1bdd,2026-04-11T17:04:17.119889,70,196,5.225,179.56,2.5795e-05,6.802,2369.0,small
196.133,10.0.105.11,10.0.101.3,62644,8080,TCP,0,174,a9ee7d68,2026-04-11T17:04:17.133058,70,196,4.955,179.63,2.3747e-05,17.668,218382.0,medium
197.369,10.0.106.13,10.0.105.11,58516,5003,TCP,2,184,667e1bdd,2026-04-11T17:04:18.369495,70,197,4.824,185.59,2.4246e-05,5.3,2369.0,small
197.488,10.0.102.5,10.0.102.6,60421,8443,TCP,2,189,f6ef520b,2026-04-11T17:04:18.487922,70,197,5.162,186.2,2.5385e-05,7.32,24313.0,small
197.493,10.0.102.6,10.0.105.11,60904,5001,TCP,0,176,2a7e0151,2026-04-11T17:04:18.493345,70,197,4.822,186.23,2.5603e-05,4.945,2726.0,small
197.504,10.0.101.4,10.0.100.1,55171,5002,TCP,3,184,8dfd4afa,2026-04-11T17:04:18.503952,70,197,5.28,186.29,2.6878e-05,9.209,63601.0,small
197.516,10.0.106.13,10.0.105.11,58516,5003,TCP,1,163,667e1bdd,2026-04-11T17:04:18.516343,70,197,4.858,186.35,2.3627e-05,6.842,2369.0,small
197.522,10.0.107.16,10.0.104.10,60328,5001,TCP,0,176,0f932314,2026-04-11T17:04:18.522219,70,197,4.811,186.37,2.7401e-05,28.572,257622.0,medium
197.889,10.0.105.12,10.0.101.4,56246,5001,TCP,1,182,45ee8000,2026-04-11T17:04:18.889021,70,197,5.18,188.27,2.5761e-05,47.125,10476580.0,large
198.064,10.0.105.12,10.0.101.4,56246,5001,TCP,1,176,45ee8000,2026-04-11T17:04:19.063826,70,198,4.743,189.1,2.6514e-05,62.799,10476580.0,large
198.505,10.0.103.8,10.0.104.10,62942,5001,TCP,0,187,d58ec77e,2026-04-11T17:04:19.505342,70,198,5.34,191.46,2.5082e-05,31.378,733004.0,medium
199.045,10.0.105.11,10.0.103.7,65032,5003,TCP,1,164,145307c4,2026-04-11T17:04:20.044609,70,199,5.0,194.16,2.6771e-05,16.43,203556.0,medium
199.361,10.0.104.10,10.0.103.8,56550,5001,TCP,0,176,85267ac5,2026-04-11T17:04:20.361359,70,199,4.988,195.74,2.4702e-05,4.78,3846.0,small
199.378,10.0.104.9,224.0.0.1,0,0,OTHER,0,8,0f24eb4f,2026-04-11T17:04:20.377979,70,199,4.803,195.82,2.5303e-05,,,
199.523,10.0.106.13,10.0.103.8,65072,5001,TCP,3,172,17d515ff,2026-04-11T17:04:20.522742,70,199,5.235,196.58,2.6275e-05,3.628,36844.0,small
199.589,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:04:20.588500,70,199,5.206,196.92,2.5173e-05,,,
199.61,10.0.106.13,10.0.102.5,58726,5001,TCP,0,157,885ad7f9,2026-04-11T17:04:20.610154,70,199,4.969,197.03,2.5953e-05,6.883,1630.0,small
199.712,10.0.101.4,10.0.100.1,55171,5002,TCP,19,181,8dfd4afa,2026-04-11T17:04:20.712294,70,199,5.045,197.54,2.6322e-05,4.524,63601.0,small
199.724,10.0.101.3,224.0.0.1,0,0,OTHER,0,5,e64c1c74,2026-04-11T17:04:20.724002,70,199,5.011,197.6,2.4966e-05,,,
199.742,10.0.107.15,224.0.0.1,0,0,OTHER,0,8,bf41fc47,2026-04-11T17:04:20.742241,70,199,4.931,197.69,2.5647e-05,,,
199.91,10.0.100.2,10.0.102.5,57218,8443,TCP,0,192,430dca45,2026-04-11T17:04:20.910187,70,199,5.169,198.56,2.7039e-05,9.358,8299.0,small
199.917,10.0.103.8,10.0.104.10,62942,5001,TCP,0,167,d58ec77e,2026-04-11T17:04:20.917489,70,199,4.95,198.59,2.5089e-05,18.717,733004.0,medium
199.994,10.0.105.11,10.0.100.1,57454,5001,TCP,4,176,036ad5a6,2026-04-11T17:04:20.994437,70,199,4.9,198.97,2.6263e-05,11.833,39598.0,small
200.02,10.0.105.12,10.0.101.4,56246,5001,TCP,0,168,45ee8000,2026-04-11T17:04:21.019927,70,200,4.956,199.1,2.58e-05,56.052,10476580.0,large
200.736,10.0.106.13,10.0.102.5,58726,5001,TCP,0,174,885ad7f9,2026-04-11T17:04:21.735763,70,200,4.973,202.66,2.784e-05,11.15,1630.0,small
200.825,10.0.103.7,10.0.107.16,55518,5002,TCP,1,172,f23bbe11,2026-04-11T17:04:21.825467,70,200,5.225,203.13,2.5518e-05,6.156,16889.0,small
201.042,10.0.101.4,224.0.0.1,0,0,OTHER,0,8,38dc0d27,2026-04-11T17:04:22.041776,70,201,5.182,204.25,2.6046e-05,,,
201.05,10.0.100.1,224.0.0.1,0,0,OTHER,1,8,b5bfd26b,2026-04-11T17:04:22.050129,70,201,4.794,204.29,2.4673e-05,,,
201.141,10.0.102.6,10.0.106.13,63712,5001,TCP,5,179,94f03553,2026-04-11T17:04:22.140788,70,201,4.867,204.73,2.4486e-05,9.177,30792.0,small
201.196,10.0.107.15,10.0.103.8,50326,5002,TCP,0,167,874ab4c1,2026-04-11T17:04:22.195647,70,201,5.239,205.02,2.4554e-05,7.033,20400.0,small
201.309,10.0.103.7,10.0.104.10,52426,5003,TCP,0,175,81613f0c,2026-04-11T17:04:22.309080,70,201,4.913,205.57,2.5217e-05,7.298,5521.0,small
210.1,10.0.107.15,10.0.103.7,51684,5001,TCP,1,222,2bb2e9e1,2026-04-11T17:04:31.100000,90,210,4.848,0.0,2.4535e-05,56.211,4410.0,small
210.904,10.0.100.1,224.0.0.1,0,0,OTHER,0,8,b5bfd26b,2026-04-11T17:04:31.903673,90,210,5.032,4.05,2.6389e-05,,,
210.917,10.0.103.7,10.0.102.5,50499,5001,TCP,1,222,97a6fabe,2026-04-11T17:04:31.917273,90,210,4.865,4.12,2.6334e-05,32.97,2311.0,small
211.016,10.0.104.9,10.0.105.11,54236,5001,TCP,0,231,e0d9d5ea,2026-04-11T17:04:32.015877,90,211,4.731,4.58,2.4285e-05,31.58,2198.0,small
211.032,10.0.106.14,224.0.0.1,0,0,OTHER,0,8,7b39a362,2026-04-11T17:04:32.031557,90,211,4.912,4.66,2.5348e-05,,,
211.123,10.0.103.7,10.0.100.2,54705,5003,TCP,2,219,bff1c672,2026-04-11T17:04:32.122952,90,211,4.974,5.11,2.605e-05,51.264,12256.0,small
211.157,10.0.101.3,10.0.104.10,58078,5001,TCP,0,229,70cc6d06,2026-04-11T17:04:32.157207,90,211,5.09,5.29,2.6585e-05,63.985,11280.0,small
211.886,10.0.106.14,10.0.104.10,61593,5001,TCP,0,201,a470a9c4,2026-04-11T17:04:32.885910,90,211,5.154,9.04,2.5197e-05,72.113,553555.0,medium
212.315,10.0.102.5,10.0.106.13,56000,8443,TCP,0,225,b18968d8,2026-04-11T17:04:33.314960,90,212,4.793,11.1,2.6722e-05,33.808,329937.0,medium
212.917,10.0.107.15,10.0.103.7,51684,5001,TCP,79,223,2bb2e9e1,2026-04-11T17:04:33.916522,90,212,5.042,14.13,2.5059e-05,33.173,4410.0,small
213.206,10.0.101.3,10.0.105.12,51027,5003,TCP,1,219,dd808318,2026-04-11T17:04:34.206016,90,213,4.818,15.53,2.6517e-05,36.32,993.0,small
