timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
180.677,10.0.102.6,10.0.107.15,49504,8443,TCP,109,178,33e0a60b,2026-04-11T17:04:01.677,70,180,2.765,57.28,0.000013638,21.612,5628613,large
180.724,10.0.106.13,224.0.0.1,0,0,OTHER,0,10,31161442,2026-04-11T17:04:01.724,70,180,2.785,57.91,0.000013713,,,
180.967,10.0.105.11,10.0.104.10,58495,5001,TCP,122,179,0c288cff,2026-04-11T17:04:01.967,70,180,2.792,58.59,0.000014005,10.734,6392,small
181.489,10.0.100.1,10.0.101.4,65358,8080,TCP,29,199,4e17d1b0,2026-04-11T17:04:02.489,70,181,2.735,59.27,0.000014787,8.055,9809,small
181.535,10.0.105.12,10.0.100.1,59815,8080,TCP,56,157,991110b1,2026-04-11T17:04:02.535,70,181,2.89,60.01,0.000014665,8.469,9854,small
181.788,10.0.101.3,10.0.101.4,61086,5003,TCP,7,179,c57df788,2026-04-11T17:04:02.788,70,181,2.701,60.64,0.000014035,13.191,263217,medium
182.114,10.0.100.2,224.0.0.1,0,0,OTHER,0,12,727e1632,2026-04-11T17:04:03.114,70,182,2.804,61.28,0.0000142,,,
182.217,10.0.103.7,224.0.0.1,0,0,OTHER,1,12,e018ff0c,2026-04-11T17:04:03.217,70,182,2.814,61.93,0.00001487,,,
182.484,10.0.101.4,10.0.105.11,62806,8080,TCP,31,191,931295dc,2026-04-11T17:04:03.484,70,182,2.765,62.54,0.000013819,11.373,14392,small
182.894,10.0.106.13,10.0.107.15,58354,5002,TCP,45,174,02c7a862,2026-04-11T17:04:03.894,70,182,2.839,63.24,0.000014664,8.538,42911,small
183.144,10.0.107.15,224.0.0.1,0,0,OTHER,0,9,bf41fc47,2026-04-11T17:04:04.144,70,183,2.888,63.96,0.000013406,,,
183.18,10.0.102.6,10.0.100.2,56726,8080,TCP,10,167,691ebfc3,2026-04-11T17:04:04.180,70,183,2.722,64.65,0.000013366,23.782,411987,medium
183.197,10.0.106.14,224.0.0.1,0,0,OTHER,1,8,7b39a362,2026-04-11T17:04:04.197,70,183,2.763,65.32,0.000015028,,,
183.641,10.0.101.4,224.0.0.1,0,0,OTHER,1,12,38dc0d27,2026-04-11T17:04:04.641,70,183,2.825,65.98,0.000014538,,,
183.811,10.0.101.4,224.0.0.1,0,0,OTHER,1,10,38dc0d27,2026-04-11T17:04:04.811,70,183,2.736,66.62,0.00001422,,,
184.003,10.0.103.8,224.0.0.1,0,0,OTHER,0,12,f4c14cd2,2026-04-11T17:04:05.003,70,184,2.714,67.31,0.000013765,,,
184.371,10.0.107.15,10.0.104.9,57463,5002,TCP,171,183,1c5227d7,2026-04-11T17:04:05.371,70,184,2.698,67.93,0.000014805,24.959,663509,medium
184.419,10.0.105.12,10.0.101.4,64621,5003,TCP,24,170,adeb07d4,2026-04-11T17:04:05.419,70,184,2.774,68.56,0.0000141,8.393,26868,small
184.823,10.0.103.8,10.0.100.2,58052,5001,TCP,21,177,fce786ea,2026-04-11T17:04:05.823,70,184,2.927,69.3,0.000014822,9.275,19183,small
185.033,10.0.104.10,10.0.106.13,50458,5002,TCP,11,189,44de50b8,2026-04-11T17:04:06.033,70,185,2.848,69.95,0.000013735,19.466,444087,medium
185.232,10.0.101.3,10.0.100.1,57116,5001,TCP,46,170,fabee06e,2026-04-11T17:04:06.232,70,185,2.749,70.57,0.000014311,7.119,6175,small
185.437,10.0.106.14,10.0.100.2,61954,8080,TCP,63,190,35ac8254,2026-04-11T17:04:06.437,70,185,2.781,71.25,0.000014362,9.443,2341,small
185.919,10.0.107.16,10.0.104.10,57209,8080,TCP,55,179,c7608664,2026-04-11T17:04:06.919,70,185,2.725,71.93,0.000014666,6.836,3456,small
186.064,10.0.100.1,10.0.105.12,49914,5003,TCP,11,168,ee0bfdc6,2026-04-11T17:04:07.064,70,186,2.834,72.59,0.000013654,9.837,6814,small
186.422,10.0.104.10,10.0.101.4,58588,8080,TCP,12,186,cd36da57,2026-04-11T17:04:07.422,70,186,2.746,73.21,0.000013398,12.006,2207,small
186.65,10.0.101.3,10.0.106.14,56739,8443,TCP,16,179,fdaeaf0d,2026-04-11T17:04:07.650,70,186,2.813,73.94,0.000014936,6.549,7353,small
186.728,10.0.107.15,224.0.0.1,0,0,OTHER,2,9,bf41fc47,2026-04-11T17:04:07.728,70,186,2.821,74.64,0.000013439,,,
187.204,10.0.101.4,10.0.105.12,54365,5001,TCP,44,171,622b0889,2026-04-11T17:04:08.204,70,187,2.781,75.32,0.000014107,3.867,9920,small
187.313,10.0.101.4,10.0.102.6,59702,8443,TCP,11,176,605ea894,2026-04-11T17:04:08.313,70,187,2.779,76.01,0.000013358,5.305,25158,small
187.567,10.0.104.9,224.0.0.1,0,0,OTHER,0,12,0f24eb4f,2026-04-11T17:04:08.567,70,187,2.722,76.63,0.000014388,,,
187.604,10.0.100.1,224.0.0.1,0,0,OTHER,1,11,b5bfd26b,2026-04-11T17:04:08.604,70,187,2.748,77.28,0.000013635,,,
188.008,10.0.101.3,10.0.105.12,49748,8080,TCP,103,167,957db7c1,2026-04-11T17:04:09.008,70,188,2.742,77.96,0.00001494,5.765,4896,small
188.355,10.0.101.3,10.0.103.8,52615,5002,TCP,255,175,3ca37ba0,2026-04-11T17:04:09.355,70,188,2.761,78.63,0.000014875,5.333,10014,small
188.357,10.0.100.1,10.0.103.8,54742,5002,TCP,136,174,02a084f2,2026-04-11T17:04:09.357,70,188,2.841,79.28,0.000015009,5.263,13771,small
188.439,10.0.107.16,10.0.103.7,56303,5001,TCP,41,174,56b604fb,2026-04-11T17:04:09.439,70,188,2.727,79.89,0.000014691,10.421,238431,medium
189.234,10.0.105.11,224.0.0.1,0,0,OTHER,0,12,33a435ee,2026-04-11T17:04:10.234,70,189,2.715,80.59,0.000014197,,,
189.299,10.0.107.16,10.0.104.10,64571,5001,TCP,42,182,65d4670e,2026-04-11T17:04:10.299,70,189,2.824,81.31,0.000015006,6.247,173373,medium
189.365,10.0.103.8,224.0.0.1,0,0,OTHER,1,10,f4c14cd2,2026-04-11T17:04:10.365,70,189,2.773,81.93,0.000014673,,,
189.554,10.0.104.9,224.0.0.1,0,0,OTHER,1,11,0f24eb4f,2026-04-11T17:04:10.554,70,189,2.859,82.66,0.000014604,,,
189.792,10.0.105.11,224.0.0.1,0,0,OTHER,2,12,33a435ee,2026-04-11T17:04:10.792,70,189,2.839,83.39,0.000013618,,,
190.259,10.0.106.13,10.0.104.9,51441,8443,TCP,64,158,0aa85488,2026-04-11T17:04:11.259,70,190,2.825,84.08,0.000014282,12.781,5071,small
190.45,10.0.105.12,10.0.101.3,53970,5002,TCP,58,185,24a35bdf,2026-04-11T17:04:11.450,70,190,2.72,84.72,0.00001426,9.069,8399,small
190.476,10.0.105.12,10.0.107.16,65129,5001,TCP,54,169,60e7de17,2026-04-11T17:04:11.476,70,190,2.738,85.38,0.000014422,8.94,18125,small
190.813,10.0.107.16,10.0.107.15,65513,5003,TCP,45,173,1d6d20a8,2026-04-11T17:04:11.813,70,190,2.776,86.04,0.000014303,12.606,9495,small
190.856,10.0.103.7,224.0.0.1,0,0,OTHER,0,11,e018ff0c,2026-04-11T17:04:11.856,70,190,2.792,86.72,0.000013458,,,
191.354,10.0.102.5,10.0.104.10,54472,5001,TCP,255,171,0b2c9dd4,2026-04-11T17:04:12.354,70,191,2.788,87.35,0.000013394,13.909,26510,small
191.426,10.0.107.16,224.0.0.1,0,0,OTHER,0,12,a5246343,2026-04-11T17:04:12.426,70,191,2.826,88.05,0.000014312,,,
191.56,10.0.103.8,10.0.102.5,56689,8080,TCP,53,181,72db7ea8,2026-04-11T17:04:12.560,70,191,2.759,88.67,0.000015012,7.559,648718,medium
191.969,10.0.100.2,10.0.105.12,57872,8443,TCP,41,174,6a6cb795,2026-04-11T17:04:12.969,70,191,2.834,89.4,0.000014983,11.113,7108,small
192.242,10.0.104.9,10.0.105.12,64938,8080,TCP,36,172,8133f487,2026-04-11T17:04:13.242,70,192,2.879,90.08,0.000014081,7.192,5153,small
192.627,10.0.102.5,224.0.0.1,0,0,OTHER,0,12,19b19002,2026-04-11T17:04:13.627,70,192,2.738,90.75,0.000014984,,,
192.761,10.0.106.14,10.0.103.8,52597,8080,TCP,71,167,65816ba8,2026-04-11T17:04:13.761,70,192,2.812,91.39,0.000014815,7.201,1559,small
193.133,10.0.107.16,224.0.0.1,0,0,OTHER,0,10,a5246343,2026-04-11T17:04:14.133,70,193,2.857,92.13,0.000015002,,,
193.168,10.0.101.3,10.0.104.9,55288,8080,TCP,58,190,f31cbccb,2026-04-11T17:04:14.168,70,193,2.737,92.78,0.000013878,10.964,8785,small
193.462,10.0.106.14,224.0.0.1,0,0,OTHER,1,12,7b39a362,2026-04-11T17:04:14.462,70,193,2.748,93.48,0.000014239,,,
193.547,10.0.107.15,10.0.106.14,50436,5002,TCP,35,187,a1ef43e3,2026-04-11T17:04:14.547,70,193,2.658,94.15,0.000014786,8.229,1118,small
193.929,10.0.100.2,10.0.101.4,64395,5002,TCP,85,188,2622d855,2026-04-11T17:04:14.929,70,193,2.701,94.82,0.000014362,9.531,56897,small
194.177,10.0.105.11,10.0.107.15,52461,8443,TCP,31,176,0cb3575b,2026-04-11T17:04:15.177,70,194,2.871,95.53,0.000013752,10.1,69092,small
194.316,10.0.101.3,224.0.0.1,0,0,OTHER,0,11,e64c1c74,2026-04-11T17:04:15.316,70,194,2.797,96.18,0.000013848,,,
194.769,10.0.104.10,10.0.103.7,59390,5003,TCP,32,174,75ddcf3b,2026-04-11T17:04:15.769,70,194,2.747,96.79,0.000013458,9.222,24860,small
194.801,10.0.106.14,10.0.107.15,65385,8443,TCP,77,187,012d3ac5,2026-04-11T17:04:15.801,70,194,2.726,97.4,0.000014154,10.729,3081,small
194.979,10.0.102.5,10.0.106.13,52392,5003,TCP,63,169,dbc52040,2026-04-11T17:04:15.979,70,194,2.786,98.11,0.000014607,10.939,4258,small
195.325,10.0.106.13,10.0.100.2,60896,5003,TCP,27,189,2222ae14,2026-04-11T17:04:16.325,70,195,2.842,98.78,0.000014086,7.25,1776,small
195.789,10.0.102.5,10.0.106.14,61957,8443,TCP,12,194,29c65617,2026-04-11T17:04:16.789,70,195,2.776,99.39,0.000013651,5.442,2944,small
195.869,10.0.102.6,10.0.101.4,53882,5003,TCP,46,177,45cbbe62,2026-04-11T17:04:16.869,70,195,2.755,100.1,0.000014465,21.255,10759247,large
196.138,10.0.100.1,10.0.104.9,57447,5001,TCP,123,164,db87fcdb,2026-04-11T17:04:17.138,70,196,2.777,100.82,0.000013996,10.332,572,small
196.164,10.0.100.1,10.0.107.16,60095,5003,TCP,8,183,3eb31ae6,2026-04-11T17:04:17.164,70,196,2.809,101.49,0.000014874,20.23,18391024,large
196.53,10.0.100.2,224.0.0.1,0,0,OTHER,0,10,727e1632,2026-04-11T17:04:17.530,70,196,2.763,102.12,0.00001493,,,
196.954,10.0.100.2,10.0.105.12,60373,5002,TCP,50,182,576276d6,2026-04-11T17:04:17.954,70,196,2.729,102.75,0.00001459,15.444,180767,medium
196.972,10.0.106.14,10.0.107.16,64422,8080,TCP,50,168,fa21a1c9,2026-04-11T17:04:17.972,70,196,2.77,103.45,0.00001468,12.94,499916,medium
197.31,10.0.105.12,224.0.0.1,0,0,OTHER,1,12,059ac9ec,2026-04-11T17:04:18.310,70,197,2.775,104.07,0.000013611,,,
197.58,10.0.101.3,10.0.102.5,63948,8080,TCP,27,188,3c121a70,2026-04-11T17:04:18.580,70,197,2.766,104.71,0.000014332,9.268,9040,small
197.704,10.0.105.11,10.0.103.7,50957,8443,TCP,21,177,458b1b71,2026-04-11T17:04:18.704,70,197,2.795,105.39,0.000013371,8.883,6388,small
197.878,10.0.107.16,10.0.102.6,58158,8443,TCP,67,175,4.472E+020,2026-04-11T17:04:18.878,70,197,2.72,106.04,0.000014858,47.133,19183458,large
198.368,10.0.105.12,224.0.0.1,0,0,OTHER,0,10,059ac9ec,2026-04-11T17:04:19.368,70,198,2.749,106.71,0.000014425,,,
198.61,10.0.102.6,10.0.106.13,54123,5002,TCP,88,173,096d090e,2026-04-11T17:04:19.610,70,198,2.75,107.34,0.000014792,6.491,225037,medium
198.615,10.0.106.13,10.0.104.10,60763,8443,TCP,48,171,97f8f1a4,2026-04-11T17:04:19.615,70,198,2.807,108.01,0.000014677,11.399,6641,small
198.937,10.0.103.8,224.0.0.1,0,0,OTHER,0,12,f4c14cd2,2026-04-11T17:04:19.937,70,198,2.818,108.67,0.00001441,,,
199.05,10.0.101.3,224.0.0.1,0,0,OTHER,1,12,e64c1c74,2026-04-11T17:04:20.050,70,199,2.794,109.33,0.000014805,,,
199.338,10.0.107.15,10.0.104.10,65408,5002,TCP,35,167,cd9a3a48,2026-04-11T17:04:20.338,70,199,2.795,110.05,0.000014261,6.522,986,small
199.742,10.0.106.13,10.0.101.3,50301,8080,TCP,46,182,f9c71930,2026-04-11T17:04:20.742,70,199,2.776,110.74,0.000014994,15.917,11184,small
200.049,10.0.106.14,224.0.0.1,0,0,OTHER,0,10,7b39a362,2026-04-11T17:04:21.049,70,200,2.796,111.45,0.00001384,,,
200.277,10.0.103.8,224.0.0.1,0,0,OTHER,4,11,f4c14cd2,2026-04-11T17:04:21.277,70,200,2.746,112.12,0.000014065,,,
200.281,10.0.103.8,10.0.101.4,58282,5002,TCP,30,189,04d3aaaa,2026-04-11T17:04:21.281,70,200,2.719,112.72,0.000013519,6.74,2295,small
200.796,10.0.105.11,10.0.103.7,52051,5001,TCP,72,178,1cd79d2e,2026-04-11T17:04:21.796,70,200,2.732,113.33,0.000013664,30.688,17335400,large
201.086,10.0.106.13,224.0.0.1,0,0,OTHER,1,12,31161442,2026-04-11T17:04:22.086,70,201,2.799,113.96,0.000013723,,,
201.224,10.0.100.2,224.0.0.1,0,0,OTHER,0,12,727e1632,2026-04-11T17:04:22.224,70,201,2.837,114.64,0.000014365,,,
201.532,10.0.101.3,10.0.104.9,57734,5003,TCP,21,180,9de158e1,2026-04-11T17:04:22.532,70,201,2.833,115.31,0.000014437,13.388,25964269,large
201.56,10.0.102.5,10.0.101.3,60909,5001,TCP,6,181,23fc0434,2026-04-11T17:04:22.560,70,201,2.669,115.91,0.000014578,7.993,15844,small
201.856,10.0.105.11,10.0.103.8,63524,5001,TCP,147,184,3a3c7827,2026-04-11T17:04:22.856,70,201,2.892,116.59,0.000014107,10.041,10750,small
201.891,10.0.107.15,10.0.101.4,56551,5003,TCP,136,173,dde4afbc,2026-04-11T17:04:22.891,70,201,2.86,117.28,0.000014281,7.998,398122,medium
202.366,10.0.104.10,224.0.0.1,0,0,OTHER,0,12,06efb7ce,2026-04-11T17:04:23.366,70,202,2.817,117.91,0.000014144,,,
202.406,10.0.102.5,224.0.0.1,0,0,OTHER,1,11,19b19002,2026-04-11T17:04:23.406,70,202,2.798,118.59,0.000014555,,,
202.747,10.0.101.4,10.0.103.7,55472,8443,TCP,23,191,e4724381,2026-04-11T17:04:23.747,70,202,2.853,119.25,0.000014488,14.07,14714,small
203.438,10.0.101.3,10.0.103.8,62557,8443,TCP,25,191,1c4177b5,2026-04-11T17:04:24.438,70,203,2.866,119.99,0.000014728,12.004,12042,small
203.443,10.0.103.8,10.0.100.1,50727,5001,TCP,9,177,2b8b25e7,2026-04-11T17:04:24.443,70,203,2.716,120.67,0.000014538,14.177,3309,small
203.493,10.0.103.8,10.0.105.11,62252,5001,TCP,14,189,b7ffcb40,2026-04-11T17:04:24.493,70,203,2.751,121.35,0.000014378,13.688,8933,small
204.09,10.0.101.4,224.0.0.1,0,0,OTHER,0,9,38dc0d27,2026-04-11T17:04:25.090,70,204,2.765,122.03,0.000014443,,,
204.129,10.0.103.7,10.0.105.11,63590,8443,TCP,58,161,4b81d77f,2026-04-11T17:04:25.129,70,204,2.816,122.69,0.000013574,7.064,98304,small
204.2,10.0.106.13,10.0.102.5,55787,5003,TCP,218,177,20d29630,2026-04-11T17:04:25.200,70,204,2.803,123.35,0.000013987,7.147,35110,small
204.494,10.0.102.6,224.0.0.1,0,0,OTHER,0,12,5282c541,2026-04-11T17:04:25.494,70,204,2.737,123.98,0.00001403,,,
204.844,10.0.103.8,10.0.102.5,54764,5001,TCP,111,181,7522b48d,2026-04-11T17:04:25.844,70,204,2.704,124.63,0.000013672,12.526,786966,medium
204.877,10.0.102.6,224.0.0.1,0,0,OTHER,0,12,5282c541,2026-04-11T17:04:25.877,70,204,2.743,125.28,0.000014016,,,
205.03,10.0.106.13,10.0.104.10,49492,5003,TCP,24,182,d16db35a,2026-04-11T17:04:26.030,70,205,2.801,125.92,0.000013856,36.377,535441,medium
205.28,10.0.107.16,10.0.104.9,54768,5001,TCP,42,169,da395930,2026-04-11T17:04:26.280,70,205,2.754,126.61,0.000014233,8.998,31324,small
205.95,10.0.105.12,10.0.100.1,54296,5001,TCP,43,161,f65daeb4,2026-04-11T17:04:26.950,70,205,2.777,127.25,0.000014244,10.379,2895,small
205.955,10.0.107.16,10.0.102.5,49195,8080,TCP,24,182,c5acc4da,2026-04-11T17:04:26.955,70,205,2.792,127.91,0.000014446,9.155,8840,small
206.261,10.0.101.3,224.0.0.1,0,0,OTHER,0,11,e64c1c74,2026-04-11T17:04:27.261,70,206,2.788,128.57,0.000014431,,,
206.319,10.0.101.4,224.0.0.1,0,0,OTHER,0,10,38dc0d27,2026-04-11T17:04:27.319,70,206,2.793,129.26,0.000014085,,,
206.393,10.0.105.12,10.0.100.2,63028,5003,TCP,38,180,e7913467,2026-04-11T17:04:27.393,70,206,2.739,129.89,0.000013823,7.968,389334,medium
206.891,10.0.101.3,10.0.106.13,49521,8443,TCP,60,171,a495b354,2026-04-11T17:04:27.891,70,206,2.724,130.53,0.000014393,13.875,990465,medium
206.907,10.0.106.14,10.0.105.12,55173,5003,TCP,22,175,3a3725a2,2026-04-11T17:04:27.907,70,206,2.821,131.22,0.000013841,6.624,20207,small
207.446,10.0.105.12,10.0.103.8,65249,5001,TCP,48,190,a1616293,2026-04-11T17:04:28.446,70,207,2.86,131.91,0.000014468,9.296,7021,small
207.631,10.0.100.2,10.0.101.3,59654,8443,TCP,26,195,0088b4d0,2026-04-11T17:04:28.631,70,207,2.813,132.59,0.000014187,12.592,7941,small
207.846,10.0.100.2,10.0.101.3,60272,5003,TCP,65,173,7e593a62,2026-04-11T17:04:28.846,70,207,2.824,133.29,0.000013461,5.687,9484,small
210.085,10.0.106.13,224.0.0.1,0,0,OTHER,0,11,31161442,2026-04-11T17:04:31.085,90,210,2.83,0.78,0.000014231,,,
210.58,10.0.102.5,10.0.105.12,59354,5001,TCP,136,218,a366a5f0,2026-04-11T17:04:31.580,90,210,2.722,1.53,0.000015043,23.725,7736,small
210.652,10.0.104.10,10.0.101.3,60610,5001,TCP,99,223,412b67f0,2026-04-11T17:04:31.652,90,210,2.689,2.24,0.000014052,36.451,699809,medium
210.999,10.0.101.4,224.0.0.1,0,0,OTHER,2,12,38dc0d27,2026-04-11T17:04:31.999,90,210,2.717,3.01,0.000014455,,,
211.112,10.0.100.2,10.0.102.5,53945,5001,TCP,56,228,0c04db5d,2026-04-11T17:04:32.112,90,211,2.719,3.74,0.000013552,26.408,14679,small
211.393,10.0.100.2,10.0.103.7,51536,5002,TCP,29,226,413c86b4,2026-04-11T17:04:32.393,90,211,2.811,4.47,0.000014645,14.246,1003,small
211.83,10.0.106.13,10.0.102.6,60065,8080,TCP,124,222,59806194,2026-04-11T17:04:32.830,90,211,2.759,5.19,0.000014289,28.545,24863,small
212.074,10.0.106.13,10.0.103.8,55596,5002,TCP,18,223,584aeef6,2026-04-11T17:04:33.074,90,212,2.785,5.97,0.000013564,12.385,204710,medium
212.234,10.0.104.10,224.0.0.1,0,0,OTHER,0,12,06efb7ce,2026-04-11T17:04:33.234,90,212,2.86,6.73,0.000014524,,,
212.527,10.0.100.1,10.0.102.5,61546,5003,TCP,255,221,83c1e7da,2026-04-11T17:04:33.527,90,212,2.759,7.5,0.000013643,33.763,206704,medium
212.652,10.0.102.5,10.0.107.15,59902,8443,TCP,255,225,db2074cb,2026-04-11T17:04:33.652,90,212,2.896,8.3,0.000014543,12.882,20324,small
212.817,10.0.106.13,10.0.102.6,50740,5001,TCP,80,212,6f716a86,2026-04-11T17:04:33.817,90,212,2.793,8.98,0.000014516,24.101,2692,small
213.26,10.0.104.10,10.0.106.14,49865,8080,TCP,59,214,9f03d757,2026-04-11T17:04:34.260,90,213,2.737,9.74,0.000013839,39.699,6373,small
213.64,10.0.107.15,10.0.106.13,50244,8080,TCP,36,228,f9a1b0a5,2026-04-11T17:04:34.640,90,213,2.833,10.52,0.000013909,27.356,503721,medium
213.943,10.0.105.11,10.0.107.15,52612,5003,TCP,245,224,4bca096c,2026-04-11T17:04:34.943,90,213,2.793,11.21,0.000014373,33.386,691099,medium
213.986,10.0.100.2,10.0.102.5,60671,5001,TCP,64,224,aea4fd27,2026-04-11T17:04:34.986,90,213,2.686,11.93,0.000014594,20.109,10149,small
214.282,10.0.104.10,224.0.0.1,0,0,OTHER,0,12,06efb7ce,2026-04-11T17:04:35.282,90,214,2.801,12.67,0.00001504,,,
214.753,10.0.101.4,10.0.102.6,56665,5001,TCP,255,213,a27a7fb3,2026-04-11T17:04:35.753,90,214,2.746,13.35,0.000014143,16.713,12787,small
214.884,10.0.101.3,10.0.103.8,53648,5003,TCP,110,221,6bd1db58,2026-04-11T17:04:35.884,90,214,2.831,14.12,0.000013535,18.507,76807,small
214.937,10.0.107.15,10.0.104.10,58712,5002,TCP,30,207,914280de,2026-04-11T17:04:35.937,90,214,2.733,14.83,0.000014703,9.825,7475,small
215.261,10.0.100.1,10.0.104.9,62616,5003,TCP,87,227,773666,2026-04-11T17:04:36.261,90,215,2.754,15.56,0.000014912,16.468,10889,small
215.72,10.0.103.8,10.0.107.15,49216,8443,TCP,54,222,460cb8b5,2026-04-11T17:04:36.720,90,215,2.801,16.36,0.000013555,10.824,2831,small
215.786,10.0.103.7,10.0.100.1,52717,8443,TCP,75,218,2be6db07,2026-04-11T17:04:36.786,90,215,2.884,17.15,0.000013608,37.873,2251,small
216.124,10.0.101.3,224.0.0.1,0,0,OTHER,0,12,e64c1c74,2026-04-11T17:04:37.124,90,216,2.789,17.92,0.00001405,,,
216.568,10.0.102.6,10.0.104.9,49180,5002,TCP,132,215,36f02f25,2026-04-11T17:04:37.568,90,216,2.821,18.66,0.00001385,16.339,4447,small
216.78,10.0.100.1,224.0.0.1,0,0,OTHER,0,12,b5bfd26b,2026-04-11T17:04:37.780,90,216,2.841,19.39,0.000013709,,,
216.964,10.0.102.6,10.0.105.12,57510,5003,TCP,30,220,6a2262fb,2026-04-11T17:04:37.964,90,216,2.755,20.13,0.000014466,9.025,3877,small
217.384,10.0.105.11,224.0.0.1,0,0,OTHER,0,12,33a435ee,2026-04-11T17:04:38.384,90,217,2.716,20.8,0.000014597,,,
217.712,10.0.107.16,10.0.102.6,56645,5001,TCP,132,212,8aa6248b,2026-04-11T17:04:38.712,90,217,2.67,21.47,0.000014666,18.797,951,small
217.864,10.0.104.9,224.0.0.1,0,0,OTHER,0,12,0f24eb4f,2026-04-11T17:04:38.864,90,217,2.742,22.25,0.00001464,,,
217.874,10.0.101.4,10.0.102.5,57776,5001,TCP,209,217,4b3c1ac6,2026-04-11T17:04:38.874,90,217,2.859,23.06,0.00001443,12.708,2601,small
218.534,10.0.103.8,10.0.106.14,53321,5001,TCP,85,212,3e76e749,2026-04-11T17:04:39.534,90,218,2.801,23.78,0.000013707,10.17,5321,small
218.54,10.0.102.5,10.0.103.8,63308,8443,TCP,73,219,6ecc0aff,2026-04-11T17:04:39.540,90,218,2.719,24.46,0.000014897,14.66,4402,small
218.56,10.0.104.10,224.0.0.1,0,0,OTHER,1,12,06efb7ce,2026-04-11T17:04:39.560,90,218,2.829,25.19,0.000014947,,,
218.947,10.0.102.6,10.0.103.8,49866,5002,TCP,143,216,e6ff2b48,2026-04-11T17:04:39.947,90,218,2.799,25.91,0.000014136,19.523,16759,small
219.402,10.0.101.4,10.0.107.15,63239,5003,TCP,27,232,8401a2cc,2026-04-11T17:04:40.402,90,219,2.792,26.63,0.000014723,12.859,2374,small
219.805,10.0.103.8,224.0.0.1,0,0,OTHER,0,12,f4c14cd2,2026-04-11T17:04:40.805,90,219,2.73,27.31,0.000014243,,,
219.859,10.0.107.16,224.0.0.1,0,0,OTHER,0,12,a5246343,2026-04-11T17:04:40.859,90,219,2.747,28,0.00001454,,,
220.319,10.0.106.13,10.0.107.16,64588,5001,TCP,84,222,d4058b7b,2026-04-11T17:04:41.319,90,220,2.727,28.71,0.000014138,19.185,21615,small
220.449,10.0.104.9,224.0.0.1,0,0,OTHER,1,12,0f24eb4f,2026-04-11T17:04:41.449,90,220,2.749,29.48,0.000015021,,,
220.544,10.0.100.2,10.0.105.11,55852,8443,TCP,79,224,722a17c5,2026-04-11T17:04:41.544,90,220,2.758,30.23,0.000014052,32.755,3050,small
221.022,10.0.102.6,10.0.106.13,55489,5001,TCP,71,208,dd2d1603,2026-04-11T17:04:42.022,90,221,2.828,30.98,0.000013583,47.607,15410443,large
221.117,10.0.106.13,224.0.0.1,0,0,OTHER,0,12,31161442,2026-04-11T17:04:42.117,90,221,2.801,31.67,0.000014471,,,
221.35,10.0.104.10,10.0.101.3,65183,5001,TCP,230,213,98843ebc,2026-04-11T17:04:42.350,90,221,2.728,32.43,0.000013656,33.579,692237,medium
221.982,10.0.103.7,224.0.0.1,0,0,OTHER,0,12,e018ff0c,2026-04-11T17:04:42.982,90,221,2.748,33.21,0.000013457,,,
222.191,10.0.105.11,10.0.107.16,57373,5001,TCP,67,218,a2d84bc9,2026-04-11T17:04:43.191,90,222,2.72,33.93,0.000013583,9.366,18756,small
222.195,10.0.107.15,10.0.101.4,49210,5003,TCP,58,216,20b84443,2026-04-11T17:04:43.195,90,222,2.797,34.64,0.000013872,26.624,36956,small
222.545,10.0.100.2,10.0.103.7,62538,5002,TCP,25,212,f1122ef0,2026-04-11T17:04:43.545,90,222,2.811,35.44,0.000013807,13.518,8373,small
223.168,10.0.107.16,10.0.105.11,62239,5003,TCP,255,217,93586f33,2026-04-11T17:04:44.168,90,223,2.805,36.19,0.000014764,40.917,583737,medium
223.377,10.0.102.5,10.0.103.7,54688,5003,TCP,22,213,3952610d,2026-04-11T17:04:44.377,90,223,2.919,36.94,0.000014798,9.116,3532,small
223.418,10.0.103.8,10.0.105.11,56384,8443,TCP,60,226,407752ed,2026-04-11T17:04:44.418,90,223,2.881,37.74,0.000013738,16.432,1880,small
223.619,10.0.100.1,10.0.101.3,56618,5003,TCP,69,214,6b6d63fc,2026-04-11T17:04:44.619,90,223,2.795,38.52,0.000013466,14.184,22201,small
223.781,10.0.103.7,224.0.0.1,0,0,OTHER,0,12,e018ff0c,2026-04-11T17:04:44.781,90,223,2.765,39.31,0.000014954,,,
224.333,10.0.100.1,224.0.0.1,0,0,OTHER,0,12,b5bfd26b,2026-04-11T17:04:45.333,90,224,2.865,40.08,0.000015,,,
224.554,10.0.107.16,10.0.103.7,58949,5003,TCP,35,211,a392c8ac,2026-04-11T17:04:45.554,90,224,2.806,40.83,0.000014496,15.015,4687,small
224.796,10.0.101.4,10.0.106.14,59714,5003,TCP,126,213,963a093c,2026-04-11T17:04:45.796,90,224,2.874,41.56,0.000014276,13.89,222225,medium
225.158,10.0.105.12,10.0.104.9,58123,5001,TCP,84,209,ecbd7b59,2026-04-11T17:04:46.158,90,225,2.829,42.32,0.000013932,9.896,8421,small
